address,latitude,longitude
305 CHOA CHU KANG AVE 4,1.38432165,103.7429165
561 HOUGANG ST 51,1.3802903,103.8890181
542 PASIR RIS ST 51,1.36932455,103.9513239
464 PASIR RIS ST 41,1.37292415,103.95863
465 PASIR RIS ST 41,1.3734463,103.9586323
545 PASIR RIS ST 51,1.36910175,103.9523789
551 PASIR RIS ST 51,1.3677169,103.953131
214 PASIR RIS ST 21,1.36779375,103.9612077
6 SELETAR WEST FARMWAY 6,1.395653,103.870551
804 CHAI CHEE RD,1.32432535,103.9221367
245 BT PANJANG RING RD,1.3805037,103.772148
437 CHOA CHU KANG AVE 4,1.3841593,103.7406629
429 CHOA CHU KANG AVE 4,1.3835064,103.7409374
276 CHOA CHU KANG AVE 2,1.3800452,103.7442194
306 CHOA CHU KANG AVE 4,1.38479145,103.742766
537 PASIR RIS ST 51,1.3697969,103.9496859
533 PASIR RIS DR 1,1.37086735,103.9510296
49 LOR 5 TOA PAYOH,1.3336047,103.8527053
44 LOR 5 TOA PAYOH,1.33636455,103.8540621
532 PASIR RIS DR 1,1.3713577,103.9508678
534 PASIR RIS DR 1,1.3704393,103.9506754
235 TAMPINES ST 21,1.3554954,103.9483007
50 LOR 5 TOA PAYOH,1.3371255,103.8523651
412 YISHUN RING RD,1.4255852,103.847005
644 BEDOK RESERVOIR RD,1.3307391,103.9055111
247 BISHAN ST 22,1.3611422,103.8431636
320 BT BATOK ST 33,1.36120955,103.7469404
308 CHOA CHU KANG AVE 4,1.3855605,103.7427867
539 PASIR RIS ST 51,1.36953035,103.9505504
566 PASIR RIS ST 51,1.369246,103.9496452
558 PASIR RIS ST 51,1.3668142,103.9517295
22 DOVER CRES,1.3071048,103.7836027
535A SERANGOON NTH AVE 4,1.37357575,103.8745358
496C TAMPINES ST 43,1.36202315,103.9503282
496D TAMPINES AVE 9,1.3614963,103.9503827
413 YISHUN RING RD,1.4251032,103.846189
635 BEDOK RESERVOIR RD,1.3307226,103.9048528
10E BEDOK STH AVE 2,1.32161165,103.9369627
633 BEDOK RESERVOIR RD,1.3304629,103.905216
9 BEDOK STH AVE 2,1.32316445,103.9369139
22 TIONG BAHRU RD,1.2857011,103.8317124
343 CHOA CHU KANG LOOP,1.3838227,103.7459425
346 CHOA CHU KANG LOOP,1.38346145,103.7447708
250 CHOA CHU KANG AVE 2,1.37925295,103.7455097
245 PASIR RIS ST 21,1.3708518,103.9634637
504 SERANGOON NTH AVE 4,1.3737252,103.8760336
419 YISHUN AVE 11,1.42377865,103.8473603
637 BEDOK RESERVOIR RD,1.3310978,103.9038696
649 JLN TENAGA,1.3325241,103.9062658
405 BT BATOK WEST AVE 7,1.36575775,103.7454556
406 BT BATOK WEST AVE 7,1.36521805,103.7459224
502 SERANGOON NTH AVE 4,1.374693,103.8765093
310 TAMPINES ST 32,1.35345815,103.9572159
496F TAMPINES AVE 9,1.3604236,103.9501746
491A TAMPINES AVE 9,1.3625684,103.9537852
99C LOR 2 TOA PAYOH,1.33252575,103.8473865
415 YISHUN AVE 11,1.424346,103.8458772
532 ANG MO KIO AVE 10,1.3737211,103.8550797
403 BT BATOK WEST AVE 7,1.3651725,103.7448056
350 CHOA CHU KANG CTRL,1.38346585,103.7434547
342 CHOA CHU KANG LOOP,1.3840211,103.746355
104 HOUGANG AVE 1,1.35481055,103.8903435
842 JURONG WEST ST 81,1.3444773,103.6934712
840 JURONG WEST ST 81,1.3442558,103.6920422
843 JURONG WEST ST 81,1.3442098,103.694022
569 PASIR RIS ST 51,1.36973815,103.9490797
239 PASIR RIS ST 21,1.3733179,103.963512
243 PASIR RIS ST 21,1.37150575,103.9630191
307 TAMPINES ST 32,1.3528902,103.9565189
306 TAMPINES ST 32,1.35307945,103.9559447
493B TAMPINES AVE 9,1.36231655,103.9521362
496G TAMPINES AVE 9,1.3607531,103.9505746
491D TAMPINES ST 45,1.3625101,103.9544088
99B LOR 2 TOA PAYOH,1.33869735,103.8472558
101B LOR 2 TOA PAYOH,1.33952775,103.8476855
43 LOR 5 TOA PAYOH,1.33588305,103.8543282
314 WOODLANDS ST 31,1.43112645,103.7761041
313 WOODLANDS ST 31,1.43080085,103.7761789
411 YISHUN RING RD,1.4254834,103.8473394
271 CHOA CHU KANG AVE 2,1.3787027,103.7424569
348 JURONG EAST AVE 1,1.3445598,103.731074
237 PASIR RIS ST 21,1.37414705,103.9629831
242 PASIR RIS ST 21,1.37155565,103.9625754
512 PASIR RIS ST 52,1.37542015,103.9437136
503 SERANGOON NTH AVE 4,1.3740394,103.876598
311 TAMPINES ST 33,1.3527506,103.9576178
308 TAMPINES ST 32,1.35295845,103.9569061
304 TAMPINES ST 32,1.35224725,103.9565053
493A TAMPINES AVE 9,1.36261175,103.9525038
493D TAMPINES ST 43,1.3623624,103.9513005
318 WOODLANDS ST 31,1.4292655,103.7754609
340 CHOA CHU KANG LOOP,1.3840828,103.7454972
829 JURONG WEST ST 81,1.34491045,103.6940592
820 JURONG WEST ST 81,1.3463078,103.6952
833 JURONG WEST ST 81,1.34363065,103.6944563
247 PASIR RIS ST 21,1.3706771,103.9625368
232 PASIR RIS DR 4,1.37456845,103.9615112
227 PASIR RIS ST 21,1.37162985,103.9615355
560 PASIR RIS ST 51,1.36682435,103.9502882
213 PASIR RIS ST 21,1.3684299,103.960574
315 TAMPINES ST 33,1.3522089,103.957641
493C TAMPINES ST 43,1.3620184,103.9514912
495B TAMPINES ST 43,1.36286005,103.951291
99A LOR 2 TOA PAYOH,1.33252575,103.8473865
94E BEDOK NTH AVE 4,1.33329095,103.9409903
273 CHOA CHU KANG AVE 2,1.3792504,103.7431735
841 JURONG WEST ST 81,1.3445283,103.6928794
834 JURONG WEST ST 81,1.34315265,103.6937919
832 JURONG WEST ST 81,1.3443204,103.6951422
203 PASIR RIS ST 21,1.3670647,103.9619871
183 PASIR RIS ST 11,1.36493405,103.9606833
230 PASIR RIS ST 21,1.37259385,103.961037
562 PASIR RIS ST 51,1.367504,103.950108
226 PASIR RIS ST 21,1.3712909,103.9616368
634 PASIR RIS DR 1,1.37752935,103.9407831
491G TAMPINES ST 45,1.36346925,103.9545027
305 TAMPINES ST 32,1.3525684,103.9555787
491E TAMPINES ST 45,1.36253295,103.9553461
493E TAMPINES ST 43,1.3613284,103.9516742
45 LOR 5 TOA PAYOH,1.33581555,103.8539933
854 WOODLANDS ST 83,1.43978,103.7930045
853 WOODLANDS ST 83,1.4393932,103.7930682
24 TEBAN GDNS RD,1.322028,103.7413634
817 JURONG WEST ST 81,1.3447547,103.6961686
249 PASIR RIS ST 21,1.3701997,103.963287
211 PASIR RIS ST 21,1.3673451,103.9612627
199 PASIR RIS ST 12,1.3671693,103.9595411
234 PASIR RIS DR 4,1.37349925,103.9619026
181 PASIR RIS ST 11,1.3644301,103.9606112
195 PASIR RIS ST 12,1.36649035,103.9601408
492D TAMPINES ST 45,1.36382375,103.9541523
492B TAMPINES AVE 9,1.3631907,103.9533707
101A LOR 2 TOA PAYOH,1.3397228,103.8472762
175 WOODLANDS ST 13,1.4335956,103.7777814
272 CHOA CHU KANG AVE 2,1.3788369,103.7430843
819 JURONG WEST ST 81,1.3456209,103.6951183
818 JURONG WEST ST 81,1.345138,103.6952013
744 JURONG WEST ST 73,1.3470632,103.699834
825 JURONG WEST ST 81,1.3463607,103.6931154
816 JURONG WEST ST 81,1.3454943,103.6964733
822 JURONG WEST ST 81,1.34688885,103.6935449
810 JURONG WEST ST 81,1.3466519,103.6956892
205 PASIR RIS ST 21,1.3668003,103.9632368
206 PASIR RIS ST 21,1.36633185,103.962914
208 PASIR RIS ST 21,1.366278,103.961907
193 PASIR RIS ST 12,1.3660339,103.9594177
189 PASIR RIS ST 12,1.36565825,103.9590877
196 PASIR RIS ST 12,1.36617185,103.9602994
187 PASIR RIS ST 11,1.36478815,103.9592878
230G TAMPINES ST 21,1.356159,103.9503075
230F TAMPINES ST 24,1.356329,103.9506679
230D TAMPINES ST 24,1.35617035,103.9514865
384 TAMPINES ST 32,1.3544567,103.9585436
490A TAMPINES ST 45,1.36204155,103.956748
495D TAMPINES ST 43,1.3636848,103.9520868
170 WOODLANDS ST 11,1.4335997,103.7765023
639 BEDOK RESERVOIR RD,1.33174675,103.904619
641 BEDOK RESERVOIR RD,1.33167975,103.9050996
638 BEDOK RESERVOIR RD,1.3314815,103.9043272
651 HOUGANG AVE 8,1.3725405,103.8811352
750 JURONG WEST ST 73,1.3470632,103.699834
505 PASIR RIS ST 52,1.3765864,103.9452139
509 PASIR RIS ST 52,1.3758072,103.9440436
185 PASIR RIS ST 11,1.3656073,103.9601252
197 PASIR RIS ST 12,1.36646145,103.9607956
81 STRATHMORE AVE,1.29469995,103.8092269
230H TAMPINES ST 21,1.3563335,103.9500013
489B TAMPINES ST 45,1.3612348,103.9575339
230B TAMPINES ST 24,1.3555357,103.9507097
383 TAMPINES ST 32,1.35406755,103.9582741
381 TAMPINES ST 32,1.3542724,103.9591295
308 WOODLANDS AVE 1,1.42983945,103.7765875
307 WOODLANDS AVE 1,1.42947735,103.7764511
840 WOODLANDS ST 82,1.4438117,103.7924095
747 JURONG WEST ST 73,1.3470632,103.699834
510 PASIR RIS ST 52,1.3751988,103.9464438
209 PASIR RIS ST 21,1.3666626,103.9617863
191 PASIR RIS ST 12,1.36601165,103.9588995
198 PASIR RIS ST 12,1.36694885,103.9603233
167 WOODLANDS ST 11,1.4334911,103.7758874
545 CHOA CHU KANG ST 52,1.3933859,103.7435394
503 PASIR RIS ST 52,1.37568695,103.9454449
194 PASIR RIS ST 12,1.3661589,103.9598343
192 PASIR RIS ST 12,1.3664084,103.9589922
255 PASIR RIS ST 21,1.36822675,103.9642322
513 PASIR RIS ST 52,1.3749876,103.9434804
190 PASIR RIS ST 12,1.3655309,103.958738
317 ANG MO KIO ST 31,1.36548455,103.8472095
642 BEDOK RESERVOIR RD,1.3313418,103.9055195
640 BEDOK RESERVOIR RD,1.33198835,103.9050014
254 CHOA CHU KANG AVE 2,1.3781145,103.7440603
546 CHOA CHU KANG ST 52,1.3930397,103.7431202
708 JURONG WEST ST 71,1.3421158,103.6942423
519 PASIR RIS ST 52,1.37398945,103.9450209
514 PASIR RIS ST 52,1.3745473,103.9431372
130 PASIR RIS ST 11,1.3654298,103.9570013
134 PASIR RIS ST 11,1.36517405,103.9563793
132 PASIR RIS ST 11,1.36618825,103.9559931
269 PASIR RIS ST 21,1.36483155,103.9634883
274 PASIR RIS ST 21,1.36428535,103.9641442
80 STRATHMORE AVE,1.294631,103.8098455
386 TAMPINES ST 32,1.35479185,103.9591178
388 TAMPINES ST 32,1.35535335,103.95823
490B TAMPINES ST 45,1.36234885,103.9560449
391 TAMPINES AVE 7,1.35571155,103.9580893
331 WOODLANDS AVE 1,1.4294291,103.7787307
843 WOODLANDS ST 82,1.4431478,103.7927633
88 REDHILL CL,1.2849468,103.8181605
540 CHOA CHU KANG ST 52,1.39295,103.7436675
526 CHOA CHU KANG ST 51,1.391489,103.7419887
701 JURONG WEST ST 71,1.3423998,103.6951864
710 JURONG WEST ST 71,1.34279525,103.6948682
500 PASIR RIS ST 52,1.3764198,103.9455842
254 PASIR RIS ST 21,1.3681887,103.9638259
257 PASIR RIS ST 21,1.36759665,103.9632408
268 PASIR RIS ST 21,1.36529975,103.9632051
270 PASIR RIS ST 21,1.36525385,103.9640608
133 PASIR RIS ST 11,1.36570665,103.956226
136 PASIR RIS ST 11,1.36484725,103.9580503
486A TAMPINES AVE 9,1.3596733,103.9573678
387 TAMPINES ST 32,1.3551901,103.958652
394 TAMPINES AVE 7,1.355239,103.9558777
390 TAMPINES AVE 7,1.35611815,103.9576316
330 WOODLANDS AVE 1,1.4297533,103.7785979
845 WOODLANDS ST 82,1.44277615,103.7928182
109 WOODLANDS ST 13,1.4374536,103.7810619
506 CHOA CHU KANG ST 51,1.38894405,103.7417547
252 CHOA CHU KANG AVE 2,1.37817835,103.7452519
524 CHOA CHU KANG ST 51,1.391546,103.7411914
510 CHOA CHU KANG ST 51,1.3880943,103.7414248
518 PASIR RIS ST 52,1.37421195,103.9448334
521 PASIR RIS ST 52,1.373864,103.9440254
142 PASIR RIS ST 11,1.3628989,103.9598013
393 TAMPINES AVE 7,1.35528845,103.956628
111 WOODLANDS ST 13,1.4378091,103.7822109
142 MARSILING RD,1.43700845,103.7771351
543 CHOA CHU KANG ST 52,1.39365795,103.7443627
531 CHOA CHU KANG ST 51,1.392817,103.7414804
523 CHOA CHU KANG ST 51,1.3917083,103.7408266
527 CHOA CHU KANG ST 51,1.3918859,103.7413966
509 CHOA CHU KANG ST 51,1.3881131,103.7418445
502 CHOA CHU KANG ST 51,1.3891523,103.7434359
501 CHOA CHU KANG ST 51,1.3894138,103.7430134
542 CHOA CHU KANG ST 52,1.393493,103.7446908
48 BENDEMEER RD,1.32329165,103.8662501
520 PASIR RIS ST 52,1.37348405,103.9448726
256 PASIR RIS ST 21,1.3675978,103.9640546
516 PASIR RIS ST 52,1.3742246,103.9435748
272 PASIR RIS ST 21,1.36495985,103.964481
392 TAMPINES AVE 7,1.35530125,103.9576392
808 WOODLANDS ST 81,1.4424212,103.7869321
107 WOODLANDS ST 13,1.4373063,103.782296
323 WOODLANDS ST 32,1.4311203,103.7791313
141 MARSILING RD,1.4373329,103.7771231
87 REDHILL CL,1.2849468,103.8181605
252 PASIR RIS ST 21,1.3681237,103.9626434
253 PASIR RIS ST 21,1.36819945,103.9630379
271 PASIR RIS ST 21,1.36576245,103.9643684
267 PASIR RIS ST 21,1.36587625,103.9632487
145 PASIR RIS ST 11,1.36329395,103.9611044
139 PASIR RIS ST 11,1.36363035,103.9594077
152 PASIR RIS ST 13,1.36374715,103.9623244
373 TAMPINES ST 34,1.3559954,103.9584931
8 JOO SENG RD,1.3352096,103.8787524
830 WOODLANDS ST 83,1.4392549,103.7907144
807 WOODLANDS ST 81,1.4421175,103.7872976
322 WOODLANDS ST 32,1.43149315,103.7789011
325 WOODLANDS ST 32,1.4308033,103.7792426
6 KIM TIAN RD,1.2838936,103.8273359
508 CHOA CHU KANG ST 51,1.3884704,103.7416735
507 CHOA CHU KANG ST 51,1.3889664,103.7413973
551 CHOA CHU KANG ST 52,1.3941656,103.7434734
544 CHOA CHU KANG ST 52,1.3943097,103.7437198
708 CHOA CHU KANG ST 53,1.39134845,103.7470206
548 CHOA CHU KANG ST 52,1.3935426,103.7418966
504 CHOA CHU KANG ST 51,1.3888936,103.7425075
115 WHAMPOA RD,1.32643215,103.8575806
112 WHAMPOA RD,1.3260167,103.8570385
144 PASIR RIS ST 11,1.36282585,103.9605723
138 PASIR RIS ST 11,1.36342085,103.9598912
603 ELIAS RD,1.3768389,103.9437212
161 PASIR RIS ST 13,1.36376995,103.961947
146 PASIR RIS ST 11,1.36339495,103.9605336
628 PASIR RIS DR 3,1.37915695,103.9412833
630 PASIR RIS DR 3,1.3783956,103.9408818
629 PASIR RIS DR 3,1.37885485,103.9407362
150 PASIR RIS ST 13,1.36301025,103.9631943
148 PASIR RIS ST 13,1.36229855,103.9621095
635 PASIR RIS DR 1,1.3774157,103.940381
374 TAMPINES ST 34,1.3563839,103.9586178
371 TAMPINES ST 34,1.3568929,103.9583981
372 TAMPINES ST 34,1.3565826,103.9581067
832 WOODLANDS ST 83,1.4396142,103.7908337
818 WOODLANDS ST 82,1.44167035,103.7901777
139 MARSILING RD,1.4377016,103.7773364
135 MARSILING RD,1.43755945,103.7778245
117 MARSILING RISE,1.43814,103.7801658
125 KIM TIAN RD,1.2836184,103.8282827
550 CHOA CHU KANG ST 52,1.39401855,103.7426516
505 CHOA CHU KANG ST 51,1.38901635,103.7421638
541 CHOA CHU KANG ST 52,1.3931719,103.744216
702 CHOA CHU KANG ST 53,1.3914967,103.7453797
515 CHOA CHU KANG ST 51,1.3902159,103.7435488
549 CHOA CHU KANG ST 52,1.39359535,103.7426954
369 YUNG AN RD,1.3370671,103.7200259
46 BENDEMEER RD,1.3229285,103.8660206
155 PASIR RIS ST 13,1.3634443,103.9636207
157 PASIR RIS ST 13,1.3644508,103.9626729
633 PASIR RIS DR 3,1.37807085,103.9406754
632 PASIR RIS DR 3,1.3786553,103.9399282
641 PASIR RIS DR 1,1.37643525,103.9396616
627 PASIR RIS DR 3,1.3796431,103.9406357
640 PASIR RIS DR 1,1.37584155,103.9403612
147 MEI LING ST,1.2944536,103.8050562
327 TAMPINES ST 32,1.3526286,103.9582156
856C TAMPINES ST 82,1.35269615,103.937297
842C TAMPINES ST 82,1.35097115,103.9366687
842B TAMPINES ST 82,1.3511437,103.9371248
331 TAMPINES ST 32,1.35336575,103.9602928
134 MARSILING RD,1.4384537,103.7786736
122 MARSILING RISE,1.4391562,103.7797127
547 CHOA CHU KANG ST 52,1.3932731,103.7425094
563 CHOA CHU KANG ST 52,1.3958369,103.7456934
513 CHOA CHU KANG ST 51,1.38979615,103.7424673
761 CHOA CHU KANG NTH 5,1.39306105,103.7478823
566 CHOA CHU KANG ST 52,1.3946396,103.7457595
703 CHOA CHU KANG ST 53,1.3913425,103.7459892
705 CHOA CHU KANG ST 53,1.3904067,103.7461783
564 CHOA CHU KANG ST 52,1.3954038,103.7456037
704 CHOA CHU KANG ST 53,1.3908806,103.7456365
828A JURONG WEST ST 81,1.34501585,103.6935413
735 JURONG WEST ST 75,1.34598685,103.7009398
736 JURONG WEST ST 75,1.34612645,103.7016335
738 JURONG WEST ST 75,1.34630185,103.7005585
266 BOON LAY DR,1.3461772,103.7062633
606 ELIAS RD,1.3766968,103.9426985
609 ELIAS RD,1.3755647,103.9428175
626 PASIR RIS DR 3,1.3797535,103.941042
151 PASIR RIS ST 13,1.36307465,103.9624943
637 PASIR RIS DR 1,1.3766152,103.9405293
639 PASIR RIS DR 1,1.37661515,103.9399991
149 MEI LING ST,1.29486925,103.8049262
330 TAMPINES ST 32,1.3533716,103.9596019
325 TAMPINES ST 32,1.3527591,103.959161
336 TAMPINES ST 32,1.35275965,103.9602723
834 WOODLANDS ST 83,1.44008975,103.7910815
138 MARSILING RD,1.4380743,103.7773283
755 CHOA CHU KANG NTH 5,1.3923122,103.7459951
567 CHOA CHU KANG ST 52,1.3950766,103.7459627
568 CHOA CHU KANG ST 52,1.3957939,103.7462846
514 CHOA CHU KANG ST 51,1.39035045,103.7429751
565 CHOA CHU KANG ST 52,1.3949799,103.7451595
569 CHOA CHU KANG ST 52,1.39618,103.7464489
706 CHOA CHU KANG ST 53,1.39058925,103.7467196
559 CHOA CHU KANG NTH 6,1.39598475,103.744628
264 BOON LAY DR,1.3459703,103.7070475
258 BOON LAY DR,1.34605595,103.708621
265 BOON LAY DR,1.34575255,103.7065641
113 WHAMPOA RD,1.3257617,103.8571511
602 ELIAS RD,1.37735185,103.9440766
156 PASIR RIS ST 13,1.3634306,103.9617562
580 PASIR RIS ST 53,1.37460835,103.9469778
642 PASIR RIS DR 10,1.3775052,103.938328
647 PASIR RIS DR 10,1.37845665,103.939061
153 PASIR RIS ST 13,1.36368415,103.9629847
643 PASIR RIS DR 10,1.37776885,103.9378976
143 MEI LING ST,1.2934813,103.8048078
856D TAMPINES ST 82,1.35218925,103.9388144
842F TAMPINES ST 82,1.3519136,103.938068
842H TAMPINES ST 82,1.3516511,103.9372765
337 TAMPINES ST 32,1.35258625,103.9598262
172A LOR 1 TOA PAYOH,1.33023645,103.8424289
835 WOODLANDS ST 83,1.44046985,103.7910479
820 WOODLANDS ST 82,1.44119665,103.7901604
848 WOODLANDS ST 82,1.4418136,103.7919817
118 MARSILING RISE,1.4383867,103.780197
330 YISHUN RING RD,1.430712,103.8427922
123 KIM TIAN RD,1.2837025,103.8292037
518 CHOA CHU KANG ST 51,1.39095895,103.7424236
751 CHOA CHU KANG NTH 5,1.3924764,103.7478646
517 CHOA CHU KANG ST 51,1.39078065,103.7430383
707 CHOA CHU KANG ST 53,1.39064305,103.7471483
516 CHOA CHU KANG ST 51,1.39080485,103.7432999
557 CHOA CHU KANG NTH 6,1.3955454,103.7441578
558 CHOA CHU KANG NTH 6,1.39552845,103.7447424
363 YUNG AN RD,1.33654755,103.7201498
754 JURONG WEST ST 74,1.34869275,103.7004595
734 JURONG WEST ST 73,1.34542545,103.7004237
262 BOON LAY DR,1.34562595,103.7072864
360 YUNG AN RD,1.33605505,103.7208266
844 JURONG WEST ST 81,1.34505405,103.692491
579 PASIR RIS ST 53,1.37431035,103.9474744
649 PASIR RIS DR 10,1.3779838,103.93872
648 PASIR RIS DR 10,1.3787956,103.9386801
638 PASIR RIS DR 1,1.37617525,103.9406449
705 PASIR RIS DR 10,1.38062095,103.9377808
704 PASIR RIS DR 10,1.3807894,103.9372805
856F TAMPINES ST 82,1.3529135,103.9383788
329 TAMPINES ST 32,1.35332905,103.958765
341 TAMPINES ST 33,1.3513814,103.9609544
342 TAMPINES ST 33,1.35134015,103.9619936
333 TAMPINES ST 32,1.35336755,103.9611952
334 TAMPINES ST 32,1.3525867,103.9611882
821 WOODLANDS ST 82,1.4408041,103.7900668
809 WOODLANDS ST 81,1.4430185,103.787946
810 WOODLANDS ST 81,1.4426426,103.7880937
309 YISHUN RING RD,1.4307362,103.8408843
757 CHOA CHU KANG NTH 5,1.3929128,103.7458744
760 CHOA CHU KANG NTH 5,1.393039,103.7472772
752 CHOA CHU KANG NTH 5,1.3924442,103.7472799
553 CHOA CHU KANG NTH 6,1.39592145,103.7433666
603 CHOA CHU KANG ST 62,1.39787065,103.7445394
362 YUNG AN RD,1.3362325,103.7198375
358 YUNG AN RD,1.33653245,103.7207618
259 BOON LAY DR,1.3456039,103.7087349
361 YUNG AN RD,1.33605935,103.7205722
846 JURONG WEST ST 81,1.3452943,103.6915399
608 ELIAS RD,1.375868,103.9430373
607 ELIAS RD,1.37621805,103.9423501
154 PASIR RIS ST 13,1.3633932,103.9632331
700 PASIR RIS DR 10,1.3803062,103.9380953
703 PASIR RIS DR 10,1.38039215,103.9371836
702 PASIR RIS DR 10,1.38019395,103.9376007
146 MEI LING ST,1.2939101,103.8045221
145 MEI LING ST,1.2939464,103.8051845
842G TAMPINES ST 82,1.3520762,103.9370984
339 TAMPINES ST 33,1.351371,103.9589409
343 TAMPINES ST 33,1.35175875,103.9615796
319 TAMPINES ST 33,1.35102535,103.9563235
323 TAMPINES ST 33,1.3517812,103.9584825
172 LOR 1 TOA PAYOH,1.33023645,103.8424289
849 WOODLANDS ST 82,1.4413204,103.7919658
121 MARSILING RISE,1.43916425,103.7800333
133 MARSILING RISE,1.43743745,103.7782279
116 MARSILING RISE,1.43795765,103.780575
314 YISHUN RING RD,1.4317727,103.8419673
122 KIM TIAN RD,1.28340775,103.8288892
758 CHOA CHU KANG NTH 5,1.3932936,103.7461567
753 CHOA CHU KANG NTH 5,1.3923919,103.746903
554 CHOA CHU KANG NTH 6,1.3960946,103.7430692
561 CHOA CHU KANG NTH 6,1.3962735,103.7451397
613 CHOA CHU KANG ST 62,1.4006039,103.7444519
752 JURONG WEST ST 74,1.34860485,103.6994443
704 JURONG WEST ST 71,1.3408872,103.6952554
357 YUNG AN RD,1.3370118,103.7210095
257 BOON LAY DR,1.3460547,103.7075676
847 JURONG WEST ST 81,1.3451327,103.6920734
583 PASIR RIS ST 53,1.3756129,103.9470162
581 PASIR RIS ST 53,1.37478925,103.9465637
708 PASIR RIS DR 10,1.3812703,103.9390901
701 PASIR RIS DR 10,1.37994475,103.9379506
148 MEI LING ST,1.2943763,103.8044831
338 TAMPINES ST 33,1.3516912,103.9593656
320 TAMPINES ST 33,1.3508453,103.9568776
317 TAMPINES ST 33,1.35166475,103.9566219
340 TAMPINES ST 33,1.35139955,103.9604707
171 LOR 1 TOA PAYOH,1.33083915,103.8422684
850 WOODLANDS ST 82,1.4409517,103.7920315
406 WOODLANDS ST 41,1.429145,103.7725024
401 WOODLANDS ST 41,1.4303632,103.7728415
421 WOODLANDS ST 41,1.4279892,103.7751674
415 WOODLANDS ST 41,1.4279007,103.7740122
416 WOODLANDS ST 41,1.42830925,103.7737217
413 WOODLANDS ST 41,1.4275513,103.7731828
409 WOODLANDS ST 41,1.42904805,103.7733109
253A ANG MO KIO ST 21,1.36980025,103.834032
10D BEDOK STH AVE 2,1.32178925,103.9364139
10C BEDOK STH AVE 2,1.3221044,103.9362258
10B BEDOK STH AVE 2,1.32243025,103.936223
127 BT MERAH LANE 1,1.2853163,103.8033948
754 CHOA CHU KANG NTH 5,1.392282,103.7464987
602 CHOA CHU KANG ST 62,1.3972126,103.7444807
560 CHOA CHU KANG NTH 6,1.3956399,103.7452506
601 CHOA CHU KANG ST 62,1.3969391,103.7449253
604 CHOA CHU KANG ST 62,1.39749555,103.7451751
555 CHOA CHU KANG NTH 6,1.39621405,103.7438803
33 BALAM RD,1.3298693,103.8861164
761 JURONG WEST ST 74,1.3490822,103.6995269
760 JURONG WEST ST 74,1.34938,103.699756
739 JURONG WEST ST 73,1.34622,103.7000254
359 YUNG AN RD,1.33604615,103.7214143
853 JURONG WEST ST 81,1.3472266,103.6931766
848 JURONG WEST ST 81,1.34589335,103.6921655
845 JURONG WEST ST 81,1.34488795,103.691673
850 JURONG WEST ST 81,1.346324,103.6918867
578 PASIR RIS ST 53,1.37404445,103.9476095
586 PASIR RIS ST 53,1.3746912,103.9477762
582 PASIR RIS ST 53,1.375216,103.9467899
612 ELIAS RD,1.3746766,103.9419401
709 PASIR RIS DR 10,1.38168355,103.9385334
719 PASIR RIS ST 72,1.3819658,103.9368194
707 PASIR RIS DR 10,1.3812772,103.9382661
722 PASIR RIS ST 72,1.380906,103.936872
718 PASIR RIS ST 72,1.38233395,103.9363112
133 CLARENCE LANE,1.29228525,103.8146891
316 TAMPINES ST 33,1.3516476,103.9579228
346 TAMPINES ST 33,1.35130145,103.9626779
348 TAMPINES ST 33,1.35269165,103.9634468
402 WOODLANDS ST 41,1.4310382,103.7722655
404 WOODLANDS ST 41,1.4302854,103.772291
403 WOODLANDS ST 41,1.4306822,103.7722722
119 MARSILING RISE,1.438805,103.780371
410 WOODLANDS ST 41,1.42869335,103.7733918
414 WOODLANDS ST 41,1.4279383,103.7734152
875 WOODLANDS ST 82,1.4423226,103.7899546
310 YISHUN RING RD,1.4322108,103.8412959
606 CHOA CHU KANG ST 62,1.3984956,103.7438726
605 CHOA CHU KANG ST 62,1.398194,103.7434964
607 CHOA CHU KANG ST 62,1.3988985,103.7442112
450 CLEMENTI AVE 3,1.3136631,103.7653793
260 BOON LAY DR,1.34514715,103.7077904
706 JURONG WEST ST 71,1.34146325,103.694576
584 PASIR RIS ST 53,1.3749665,103.9472222
610 ELIAS RD,1.375347,103.941991
713 PASIR RIS ST 72,1.38236535,103.9380579
706 PASIR RIS DR 10,1.38092655,103.9382293
363 TAMPINES ST 34,1.3556579,103.9607481
345 TAMPINES ST 33,1.3518173,103.9624799
411 WOODLANDS ST 41,1.42848535,103.7728436
115 MARSILING RISE,1.43825265,103.781028
114 MARSILING RISE,1.4386977,103.7813406
405 WOODLANDS ST 41,1.4299837,103.7722561
126 MARSILING RISE,1.43813195,103.7798964
417 WOODLANDS ST 41,1.4289049,103.7741277
839 WOODLANDS ST 82,1.44291175,103.7920343
610 CHOA CHU KANG ST 62,1.3993577,103.7437364
609 CHOA CHU KANG ST 62,1.39917465,103.7449373
42 CIRCUIT RD,1.32702425,103.8864787
707 JURONG WEST ST 71,1.3418476,103.6938987
705 JURONG WEST ST 71,1.34090895,103.6946484
852 JURONG WEST ST 81,1.3473187,103.6927094
710 PASIR RIS ST 72,1.38204585,103.9375047
714 PASIR RIS ST 72,1.38256985,103.9377046
613 ELIAS RD,1.3750654,103.9413996
756 PASIR RIS ST 71,1.3779304,103.9336377
723 PASIR RIS ST 72,1.38082615,103.9365411
350 TAMPINES ST 33,1.35375665,103.9627573
